web-scraper-start-url,ScrapperProductId,ScrapperProductId-href,Image-src
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_1_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_4_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_5_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_2_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_6_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_8_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_12_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_7_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_11__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_10__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_3_.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-black_13__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-BKGAA4-G-1 CC560 Tempered Glass Steel Black ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-tempered-glass-steel-black-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc560-drive-cage_1.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_01-uq7dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_02-eq6dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_03-zr4dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_04-6q4dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_05-sq4dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_06-ty4dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_08-4f5dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_09-td6dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_07-4f5dhohs.jpg"
"https://www.wootware.co.za/sale","Phanteks PH-EC360ATG_DBK02 ECLIPSE G360A Black Tempered Glass Steel E-ATX Mid Tower Desktop Chassis","https://www.wootware.co.za/phanteks-ph-ec360atg-dbk02-eclipse-g360a-black-tempered-glass-steel-e-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/g/3/g360a_black_10-mg5dhohs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_01-1zrqzcgs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_03-eamqzcgs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_02-ozqqzcgs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_04-aqmqzcgs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_05-mjqqzcgs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_06-pmoqzcgs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_07-7cnqzcgs.jpg"
"https://www.wootware.co.za/sale","Dell S3422DWG 34"" UWQHD (3440x1440) 144Hz 2ms VA AMD FreeSync Premium Pro VESA Display HDR 400 1800R Curved Gaming Desktop Monitor","https://www.wootware.co.za/dell-s3422dwg-34-uwqhd-3440x1440-144hz-2ms-va-amd-freesync-premium-pro-vesa-display-hdr-400-1800r-curved-gaming-desktop-monitor.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/dell_s3422dwg_08-aqmqzcgs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_01-0ullgihs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_03-kvllgihs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_04-m2llgihs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_05-swllgihs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_08-ewllgihs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_06-f5llgihs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_07-e5llgihs.jpg"
"https://www.wootware.co.za/sale","Corsair CW-9060060-WW iCUE H150i RGB ELITE 360mm Liquid CPU Cooler","https://www.wootware.co.za/corsair-cw-9060060-ww-icue-h150i-rgb-elite-360mm-liquid-cpu-cooler.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/h/1/h150i_rgb_elite_render_09-tyllgihs.jpg"
"https://www.wootware.co.za/sale","Super Flower SF-1200F14MP Leadex 1200W 80 Plus Platinum Certified Fully Modular Black Desktop Power Supply","https://www.wootware.co.za/super-flower-sf-1200f14mp-leadex-1200w-80-plus-platinum-certified-fully-modular-black-desktop-power-supply.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/w/o/wo_sf-1200f14mp_bk_.jpg"
"https://www.wootware.co.za/sale","Super Flower SF-1200F14MP Leadex 1200W 80 Plus Platinum Certified Fully Modular Black Desktop Power Supply","https://www.wootware.co.za/super-flower-sf-1200f14mp-leadex-1200w-80-plus-platinum-certified-fully-modular-black-desktop-power-supply.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/w/o/wo_sf-1200f14mp_bk_2.jpg"
"https://www.wootware.co.za/sale","Super Flower SF-1200F14MP Leadex 1200W 80 Plus Platinum Certified Fully Modular Black Desktop Power Supply","https://www.wootware.co.za/super-flower-sf-1200f14mp-leadex-1200w-80-plus-platinum-certified-fully-modular-black-desktop-power-supply.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/w/o/wo_sf-1200f14mp_bk_1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/image/512x512/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_1__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_4__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_5__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_2__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_6__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_8__1.jpg"
"https://www.wootware.co.za/sale","DeepCool R-CC560-WHGAA4-G-1 CC560-WH Tempered Glass Steel White ATX Mid-Tower Desktop Chassis","https://www.wootware.co.za/deepcool-cc560-wh-tempered-glass-steel-white-atx-mid-tower-desktop-chassis.html","https://www.wootware.co.za/media/catalog/product/cache/1/thumbnail/112x112/9df78eab33525d08d6e5fb8d27136e95/d/e/deepcool-cc56-wh_12__1.jpg"
